outlet,author,rating,text,date_posted
Anytime Fitness ACE The Place CC,Dong Jie,1,booked an appointment but NO ONE SHOWED UP and NOT EVEN REPLYING MESSAGES!,Date not found
Anytime Fitness ACE The Place CC,Ryan Tan,2,one of the smallest anytime fitness gym around. machines are so close to each other.,Date not found
Anytime Fitness ACE The Place CC,Zoe Ee,5,Staff here is really nice and really clean as well!,Date not found
Anytime Fitness ACE The Place CC,Wan,1,Agree with other reviews regarding the staff. Unprofessional and poor communication skills. Should look to raise their standards in new hires.,Date not found
Anytime Fitness ACE The Place CC,celestine tan,4,"The area has activities you could sign up for, had something for everyone.",Date not found
Anytime Fitness ACE The Place CC,Koon Heng,5,"Great environment, great staff.",Date not found
Anytime Fitness ACE The Place CC,Habib AJ,5,Great location,Date not found
Anytime Fitness ACE The Place CC,Ivy Ng,5,"Good personal trainer, helpful and friendly",Date not found
Anytime Fitness ACE The Place CC,adraiyan mohari,5,friendly coach !,Date not found
Anytime Fitness ACE The Place CC,Ida Einjaw,3,Small and crowded at night. 1 squat rack and 1 Smith machine.,Date not found
Anytime Fitness ACE The Place CC,M Dali,3,A small gym but sufficient equipment for a good workout.,Date not found
Anytime Fitness ACE The Place CC,Zhihong Ng,5,Quite spacious and equipped,Date not found
Anytime Fitness ACE The Place CC,OY JC,3,Not the best.too expensive for exercising.hopefully they can reduce the prive,Date not found
Anytime Fitness ACE The Place CC,lim kiat hao,3,No machines for back. Sian,Date not found
Anytime Fitness ACE The Place CC,Gowrishankar S,5,Trainer Dylan is Awesome!,Date not found
Anytime Fitness ACE The Place CC,Lol 99,5,Clean gym and the equipments are adequate,Date not found
Anytime Fitness ACE The Place CC,Bram Chang,1,"Asked about a PT package, cant even get a professional reply.",Date not found
Anytime Fitness ACE The Place CC,Sakri Ag.,5,Nice place with complete gym facilities.,Date not found
Anytime Fitness ACE The Place CC,Jeevagajendran Rajasekaran,5,Great place for a workout. Friendly staff,Date not found
Anytime Fitness ACE The Place CC,Tahrim Ashfar,5,Great vibes with friendly staff. 💯,Date not found
Anytime Fitness ACE The Place CC,Vincent Lee,5,Nice environment.,Date not found
Anytime Fitness ACE The Place CC,Haslinda Md Ali,5,Great place to Exercise with great Equipments👍😍💖 …,Date not found
Anytime Fitness ACE The Place CC,Samuel Goh,5,Very comfortable setting,Date not found
Anytime Fitness ACE The Place CC,Roy Tan,3,New Staff unable to assist with anything.,Date not found
Anytime Fitness ACE The Place CC,MinusToMillions,5,Cozy and welcoming,Date not found
Anytime Fitness ACE The Place CC,Marcus Lau,5,nice cozy place :-),Date not found
Anytime Fitness ACE The Place CC,Shatihish Rajandran,5,great facilities and staff!,Date not found
Anytime Fitness ACE The Place CC,Loges Valayutham,5,Very good 👍 …,Date not found
Anytime Fitness ACE The Place CC,insy,5,clean gym & friendly staff!,Date not found
Anytime Fitness ACE The Place CC,Musica Shun,5,Place is great,Date not found
Anytime Fitness ACE The Place CC,Maverick,4,Small but adequate,Date not found
Anytime Fitness ACE The Place CC,Aizuddin Ahmad,3,Kind of small for a gym,Date not found
Anytime Fitness ACE The Place CC,aloyuss,5,Friendly staffs,Date not found
Anytime Fitness ACE The Place CC,Karthik Rose,5,feeling happy,Date not found
Anytime Fitness ACE The Place CC,Bhone Thant Ko Ko,5,Amazing gym,Date not found
Anytime Fitness ACE The Place CC,Joshua Lim,5,Beu is friendly and helpful! Signed up for 12 months,Date not found
Anytime Fitness ACE The Place CC,Ranjan devappa,2,No hygiene and maintenance of equipments,Date not found
Anytime Fitness ACE The Place CC,Yu Xuan Lee,5,"Bet did a great job with service, streamlining the sign-up process and making it hassle-free! It’s great to have a gym with receptive, friendly staff",Date not found
Anytime Fitness ACE The Place CC,xiao paowang,1,"For those who are still members, I hope you can read all the T&Cs carefully. If you want to cancel midway, you need a doctor's certificate and a relocation certificate. They will only use this trick to cheat you out of your entire year's membership fee.",Date not found
Anytime Fitness ACE The Place CC,周洁,4,"The location is convenient and the staff are very friendly. There are now instructors leading classes four days a week, which is really great! It allows beginners like us to have some basic understanding and learn some simple techniques. In addition, with the instructor's guidance, we can stick to it. I am very happy every time I take a class.",Date not found
Anytime Fitness ACE The Place CC,Ng小花蕊,4,"It's a great place to study. There's a lot of construction going on, and there's a new regional hospital nearby that's great.",Date not found
Anytime Fitness ACE The Place CC,Qodri Nor,1,,Date not found
Anytime Fitness ACE The Place CC,shahadat hossain,5,,Date not found
Anytime Fitness ACE The Place CC,Walter Wu,5,,Date not found
Anytime Fitness ACE The Place CC,Rishab Chopra,4,"Thank you for your positive review, Rishab! We're glad to hear that you had a good experience with us. If there's anything we can do to enhance your next visit, please let us know. We appreciate your support and look forward to serving you again!",Date not found
Anytime Fitness ACE The Place CC,Lee Sheng Yuan,5,,Date not found
Anytime Fitness ACE The Place CC,Eugene Chua,5,"Thank you for your 5-star rating! We appreciate your support and look forward to serving you again. If you ever have feedback or suggestions, feel free to share.",Date not found
Anytime Fitness ACE The Place CC,Si Hui Jolene Tan,5,,Date not found
Anytime Fitness ACE The Place CC,Roshan .M.,5,"Thank you for your positive rating! We're glad to hear you had a great experience. Your support means a lot to us, and we hope to serve you again soon.",Date not found
Anytime Fitness ACE The Place CC,Ahmad Ghuzaili,5,"Thank you for your fantastic rating! We're thrilled to see you enjoyed your experience with us. If there's anything specific you'd like to share in the future, we would love to hear it. Your support means a lot to us!",Date not found
Anytime Fitness ACE The Place CC,Vai Shnavi,5,Thank you for your 5-star rating! We appreciate your support and look forward to serving you again.,Date not found
Anytime Fitness ACE The Place CC,Rayhan,1,,Date not found
Anytime Fitness ACE The Place CC,Enzo Gonzalez,1,,Date not found
Anytime Fitness ACE The Place CC,Troy Tay (WarWarp),5,,Date not found
Anytime Fitness ACE The Place CC,Germaine Goh,5,,Date not found
Anytime Fitness ACE The Place CC,chan meikee,5,,Date not found
Anytime Fitness ACE The Place CC,Fitri Rosels',5,,Date not found
Anytime Fitness ACE The Place CC,James,4,,Date not found
Anytime Fitness ACE The Place CC,Keshvin,5,,Date not found
Anytime Fitness ACE The Place CC,Amirul Syakur,3,,Date not found
Anytime Fitness ACE The Place CC,Shahrina Shah,5,,Date not found
Anytime Fitness ACE The Place CC,annie toh,4,,Date not found
Anytime Fitness ACE The Place CC,Nur Badriah Johari,5,,Date not found
Anytime Fitness ACE The Place CC,Peir yong Ho,5,,Date not found
Anytime Fitness ACE The Place CC,Shameer Malik,5,,Date not found
Anytime Fitness ACE The Place CC,Isfal Shahryn,5,,Date not found
Anytime Fitness ACE The Place CC,Rudy Azmi,5,,Date not found
Anytime Fitness ACE The Place CC,Danial Y,5,,Date not found
Anytime Fitness ACE The Place CC,Ezra Jose,5,,Date not found
Anytime Fitness ACE The Place CC,Bo He,5,,Date not found
Anytime Fitness ACE The Place CC,Preston Lim,5,,Date not found
Anytime Fitness ACE The Place CC,Hemarupan,5,,Date not found
Anytime Fitness ACE The Place CC,Farhan Bin Yazid,5,,Date not found
Anytime Fitness ACE The Place CC,DDT master,1,,Date not found
Anytime Fitness ACE The Place CC,Reginald Maximus,5,,Date not found
Anytime Fitness ACE The Place CC,Murugesan Saravanan,4,,Date not found
Anytime Fitness ACE The Place CC,DERP Face,1,,Date not found
Anytime Fitness ACE The Place CC,jesmond lim,5,,Date not found
Anytime Fitness ACE The Place CC,Marie Halog,5,,Date not found
Anytime Fitness ACE The Place CC,ali raza,3,,Date not found
Anytime Fitness ACE The Place CC,Ting Ting (BabyKailan),5,,Date not found
Anytime Fitness ACE The Place CC,Haryati Halifi,5,,Date not found
Anytime Fitness ACE The Place CC,Keith Teo (KT),5,,Date not found
Anytime Fitness ACE The Place CC,Harcharan Raj,4,,Date not found
Anytime Fitness ACE The Place CC,faris hakim,5,,Date not found
Anytime Fitness ACE The Place CC,voonmw,5,,Date not found
Anytime Fitness ACE The Place CC,Desmonds,5,,Date not found
Anytime Fitness ACE The Place CC,Ance,3,,Date not found
Anytime Fitness ACE The Place CC,YJ Ng,5,,Date not found
Anytime Fitness ACE The Place CC,rohan Polekar,5,,Date not found
Anytime Fitness ACE The Place CC,Rohan Ferns,5,,Date not found
Anytime Fitness ACE The Place CC,Michael,5,,Date not found
Anytime Fitness ACE The Place CC,ananda krishnan,5,,Date not found
Anytime Fitness ACE The Place CC,yap xiaofenG,3,,Date not found
Anytime Fitness ACE The Place CC,John Major,5,,Date not found
Anytime Fitness ACE The Place CC,Edward Jun,4,,Date not found
Anytime Fitness ACE The Place CC,Arissa Safiyyah,5,,Date not found
Anytime Fitness ACE The Place CC,Haziq Saini,5,,Date not found
Anytime Fitness ACE The Place CC,T K,5,,Date not found
Anytime Fitness ACE The Place CC,Abdul Wahid,4,,Date not found
Anytime Fitness ACE The Place CC,Allan Teh,4,,Date not found
Anytime Fitness ACE The Place CC,Soon Guo Sen,5,,Date not found
Anytime Fitness ACE The Place CC,Afiq Juan (Boyintheorchard),5,,Date not found
Anytime Fitness ACE The Place CC,Prabakaran S,4,,Date not found
Anytime Fitness ACE The Place CC,Shantini Rao,5,,Date not found
Anytime Fitness ACE The Place CC,Andy Neo,5,,Date not found
Anytime Fitness ACE The Place CC,Sowmya Raghavan,5,,Date not found
Anytime Fitness ACE The Place CC,Fuad Huat,3,,Date not found
Anytime Fitness ACE The Place CC,Eggz,3,,Date not found
Anytime Fitness ACE The Place CC,Benjamin Lau,4,,Date not found
Anytime Fitness ACE The Place CC,David Ng,3,,Date not found
Anytime Fitness ACE The Place CC,Hoong Ting Yuan,5,,Date not found
Anytime Fitness ACE The Place CC,Alex Ong,4,,Date not found
Anytime Fitness ACE The Place CC,Bjorn VELTMANS,5,,Date not found
Anytime Fitness ACE The Place CC,Zoel,5,,Date not found
Anytime Fitness ACE The Place CC,Faroze Chughtai,3,,Date not found
Anytime Fitness ACE The Place CC,Derryl NG,5,,Date not found
Anytime Fitness ACE The Place CC,Mike Tan,5,,Date not found
Anytime Fitness ACE The Place CC,Yusri Yusof,5,,Date not found
Anytime Fitness ACE The Place CC,Siti Noraini Abdul Rahim,4,,Date not found
Anytime Fitness ACE The Place CC,Bharat Mistry,5,,Date not found
